node,lat,lon,degree,pagerank,is_intersection
65343301,37.7200273,-122.461261,8,0.00012379279074199983,1
65343306,37.7313152,-122.4979205,8,0.000136215750016544,1
65343351,37.7392939,-122.4600538,6,0.00012286635310659758,1
65343384,37.7355422,-122.4607895,5,9.931846693042747e-05,1
65343401,37.7294045,-122.3978388,6,0.000100203403642774,1
65343404,37.728558,-122.398622,8,0.00012606367154010896,1
65343409,37.727836,-122.398885,6,0.00010042082722435688,1
65343411,37.727277,-122.399089,6,0.00010564843047539443,1
65343414,37.72678,-122.39927,6,0.00011394491395802422,1
65343425,37.7397295,-122.3786236,2,4.938525095423356e-05,0
65343451,37.7406757,-122.387719,8,0.00012631431050294718,1
65343462,37.7381786,-122.3899629,7,0.00011913173830142444,1
65343465,37.7375419,-122.3905211,8,0.0001324443327040628,1
65343468,37.736288,-122.391648,8,0.00011967751553684623,1
65343471,37.735661,-122.392214,8,0.00011817811588734,1
65343473,37.7350497,-122.3927892,8,0.0001200481430738496,1
65343475,37.7333998,-122.394258,6,9.728631907867603e-05,1
65343521,37.727049,-122.388681,8,0.00012068106507773895,1
65343523,37.728099,-122.390547,8,0.00012421452802624535,1
65343526,37.7291632,-122.392423,7,0.00011559358989276177,1
65343549,37.7372192,-122.4159622,8,0.00012205600350557216,1
65343554,37.7371463,-122.4147225,8,0.00012433133300482146,1
65343556,37.7371099,-122.4141025,8,0.00012272820022989599,1
65343558,37.736964,-122.411619,6,0.00010119351934878914,1
65343560,37.7369417,-122.4109967,6,9.757832770629556e-05,1
65343562,37.7369173,-122.4103891,6,0.000145960703411428,1
65343568,37.7368465,-122.4091578,5,0.00019795584276831166,1
65343649,37.709413,-122.450884,6,0.00011880789075172348,1
65343651,37.710731,-122.45253,6,0.00011656442519692036,1
65343655,37.711555,-122.45356,6,0.00011435243062426992,1
65343723,37.744427,-122.40869,6,0.00010447073045028065,1
65343736,37.7291502,-122.4424791,5,7.235261682809317e-05,1
65343739,37.7290829,-122.4465832,6,0.00010465938146293631,1
65343740,37.7290729,-122.4488635,7,9.307963392900088e-05,1
65343772,37.746703,-122.4571723,6,0.00013023359903887617,1
65343803,37.7456017,-122.4522328,3,5.227254539551316e-05,1
65343810,37.7457125,-122.453922,6,0.00012799955424550784,1
65343817,37.7458412,-122.4542268,4,8.597314464444796e-05,1
65343828,37.7463744,-122.4554771,4,8.493104508625055e-05,1
65343865,37.7463,-122.4555064,6,0.00011686440926162685,1
65343907,37.7389301,-122.410191,6,0.0001060707152932595,1
65343941,37.7117731,-122.4379419,6,9.62483861398463e-05,1
65343958,37.7832203,-122.410784,4,9.696822264027938e-05,1
65343960,37.7841515,-122.4109719,6,0.0001269158878296613,1
65343967,37.7906745,-122.4122873,4,8.488566534384776e-05,1
65343971,37.7943242,-122.4130213,6,0.00010177743801064456,1
65343985,37.7960888,-122.4133749,8,0.00012596756680250074,1
65343994,37.796532,-122.4134645,6,0.00010011576971681122,1
65344009,37.8026281,-122.4146963,8,0.00011153825234375578,1
65344021,37.8082236,-122.4158033,8,0.00014053372473724117,1
65344023,37.7221267,-122.4512765,2,5.140662129454778e-05,0
65344056,37.8273175,-122.3756782,2,6.113585634544844e-05,0
65344078,37.7271978,-122.438792,6,9.588979964037215e-05,1
65344086,37.7246678,-122.440317,8,0.0001228145071833508,1
65344090,37.7239348,-122.440672,6,9.766323668949921e-05,1
65344106,37.728404,-122.439097,6,9.862168629057617e-05,1
65344112,37.7367988,-122.4355072,6,9.586273391696627e-05,1
65344130,37.716092,-122.4707144,8,0.00011829149569870373,1
65344165,37.7612883,-122.4440293,6,0.0001224862697394945,1
65344233,37.755479,-122.442931,6,0.0001440647079597192,1
65344347,37.7501167,-122.443291,3,7.971862867845834e-05,1
65344358,37.7344547,-122.4026939,7,0.0001337660571432354,1
65344363,37.7344055,-122.4035822,8,0.00015434823355931713,1
65344366,37.734348,-122.4045497,8,0.0001469897071339368,1
65344387,37.73654,-122.436156,6,9.797696572355455e-05,1
65344399,37.753823,-122.4321,8,0.00010034934761780045,1
65344439,37.71039,-122.4041548,6,0.00011580864306566402,1
65344466,37.7125441,-122.4015762,4,7.892581557000307e-05,1
65344593,37.7123865,-122.4014996,6,0.00011434456019743364,1
65344663,37.7489461,-122.4058123,3,3.8931408340795195e-05,1
65344708,37.7490981,-122.4047289,3,3.7843009636305246e-05,1
65344762,37.743027,-122.405207,6,0.0001472652168476323,1
65344781,37.7404963,-122.4068159,3,7.855794018072388e-05,1
65344794,37.7380058,-122.407019,4,7.18768318823157e-05,1
65344867,37.7208905,-122.3996007,4,9.52248743197431e-05,1
65344902,37.7436924,-122.4049265,4,0.00014090920500995136,1
65344932,37.7380391,-122.406887,4,8.489306718353533e-05,1
65344935,37.7378917,-122.406999,4,5.6549016090828875e-05,1
65344952,37.7240618,-122.442652,5,6.614508752761955e-05,1
65344962,37.7155848,-122.4417157,5,8.5309926971265e-05,1
65344973,37.7188367,-122.445931,8,0.00015412866161443063,1
65344980,37.7208128,-122.4509487,6,9.887893526852355e-05,1
65344990,37.7998139,-122.4066317,5,0.00011314902249131537,1
65345007,37.7798483,-122.5051541,6,0.00010231173160806344,1
65345009,37.7799038,-122.5062349,8,0.00012663515855303097,1
65345130,37.7642819,-122.4322981,5,9.621783321201896e-05,1
65345145,37.7819431,-122.4033346,5,7.308356135060638e-05,1
65345146,37.7815582,-122.4028582,4,6.525657650675104e-05,1
65345170,37.7969071,-122.412663,2,3.911991145620603e-05,0
65345188,37.7822376,-122.4029814,2,3.622357109793328e-05,0
65345191,37.7758045,-122.4111001,3,5.95164343956092e-05,1
65345195,37.7859695,-122.3982081,2,6.84580747641257e-05,0
65345229,37.8009761,-122.3990364,4,8.042642780588595e-05,1
65345234,37.8003142,-122.4026204,6,0.00011652946671026346,1
65345235,37.8002473,-122.4031376,2,4.823080376292249e-05,0
65345242,37.8001737,-122.4037493,2,5.182813836370538e-05,0
65345250,37.7999091,-122.4058508,6,0.00012690059867471063,1
65345255,37.7996196,-122.4081942,5,0.00010433644763298843,1
65345270,37.7986999,-122.4155967,8,0.00014650934138458327,1
65345273,37.7984827,-122.4172342,8,0.00013950328768468054,1
65345274,37.7982735,-122.4188763,8,0.00013440093591292598,1
65345280,37.798052,-122.4205206,8,0.0001292454607327815,1
65345281,37.7976138,-122.4239111,6,9.32854557699139e-05,1
65345282,37.7974163,-122.4254559,6,9.153027005215471e-05,1
65345286,37.796998,-122.4287431,8,0.0001054872031708228,1
65345288,37.7961624,-122.4353202,8,0.00010311910666370509,1
65345292,37.7959535,-122.4369623,8,0.00010245151993493225,1
65345303,37.8049375,-122.4381617,6,0.00010971533395520664,1
65345305,37.8061178,-122.4374173,6,0.00010361515189864616,1
65345318,37.7663773,-122.397869,6,9.614404143075282e-05,1
65345319,37.7663311,-122.3985042,6,9.36645375369409e-05,1
65345320,37.7662998,-122.3991502,6,9.537849372118566e-05,1
65345333,37.7658452,-122.406567,8,0.00011657857718510476,1
65345337,37.7652589,-122.4164113,8,0.00011664241485199542,1
65345359,37.765052,-122.4196893,8,0.00011457898691650894,1
65345368,37.765002,-122.420482,5,6.608036160906351e-05,1
65345370,37.764977,-122.420901,6,0.00011367843068698432,1
65345374,37.764574,-122.42756,5,0.00010405523580596122,1
65345379,37.764226,-122.4331992,6,0.00010008376260556713,1
65345390,37.7637638,-122.437338,2,5.572325194116097e-05,0
65345410,37.7095873,-122.4155384,2,4.51337229364394e-05,0
65345411,37.7097062,-122.4159618,8,0.0001399120256995587,1
65345458,37.7541681,-122.459645,8,0.00014495890832158303,1
65345463,37.7812251,-122.3935302,6,0.00012604425062532642,1
65345468,37.7819481,-122.3944383,8,0.00015109679351900948,1
65345478,37.7413245,-122.4530586,6,0.0001004856784381388,1
65345487,37.7911828,-122.4783591,2,5.591517523856742e-05,0
65345497,37.798977,-122.474435,6,0.00012378602084979598,1
65345506,37.7986277,-122.4740405,6,0.00011890938077629049,1
65345518,37.7136673,-122.4421409,8,0.00013253100516899102,1
65345521,37.7123823,-122.4415889,6,0.00010818197031428184,1
65345525,37.7094922,-122.4403999,2,5.227505417234982e-05,0
65345534,37.7553742,-122.4198728,6,8.861651102565695e-05,1
65345537,37.7537706,-122.4197115,6,8.271601078785402e-05,1
65345543,37.7489733,-122.4192566,8,0.00013880881457724724,1
65345548,37.7113843,-122.4342181,6,0.00010436215092854386,1
65345552,37.7108324,-122.4336404,8,0.00014828437876521493,1
65345554,37.709733,-122.4324895,8,0.00014402430210187832,1
65345559,37.7550319,-122.4596892,2,4.883072790611594e-05,0
65345565,37.7546329,-122.4602313,6,0.00012145854590109804,1
65345571,37.7287206,-122.4618411,6,8.578021463609999e-05,1
65345573,37.7293195,-122.4615667,8,0.00010681991044089323,1
65345582,37.7433729,-122.4569809,6,0.00017027041312012357,1
65345592,37.7438075,-122.4588371,2,6.511670321254625e-05,0
65345601,37.7490034,-122.4187345,5,0.00010077976874346398,1
65345732,37.754761,-122.449842,2,5.068285446594395e-05,0
65345738,37.7488395,-122.4512361,6,0.0001073974580421922,1
65345867,37.7508889,-122.4708872,6,0.00011162105128847871,1
65345881,37.8031147,-122.4374556,6,0.00010291039391671835,1
65345887,37.8049268,-122.4408241,8,0.00014710861727087655,1
65345898,37.7671441,-122.4066978,8,0.00012389577424264044,1
65345909,37.754356,-122.405477,6,0.00010620772758913804,1
65345911,37.751294,-122.4051731,2,4.728439262490564e-05,0
65346008,37.7432738,-122.4581617,2,6.511670321254625e-05,0
65346014,37.7408177,-122.4619119,6,0.00010451882736244172,1
65346029,37.742262,-122.4639664,6,0.0001062501074620105,1
65346036,37.7508962,-122.3998514,6,0.00014232723118213285,1
65346043,37.7676701,-122.4503531,6,8.954319624448547e-05,1
65346050,37.7648747,-122.449788,8,0.0001231147243372157,1
65346053,37.7608549,-122.4489773,8,0.00013081049342572896,1
65346054,37.7601544,-122.4488403,2,4.379767126541708e-05,0
65346059,37.7705297,-122.450426,8,0.0001336478917296254,1
65346062,37.7742578,-122.4511855,8,0.00012020208261988566,1
65346064,37.7723785,-122.450806,4,7.176003281563705e-05,1
65346130,37.7295624,-122.486668,4,0.00010469377721154785,1
65346164,37.7270373,-122.4840395,3,9.068980288324222e-05,1
65346168,37.7266785,-122.4839076,4,6.566351425235278e-05,1
65346174,37.7248904,-122.4846606,4,0.00011115295639590824,1
65346254,37.7086704,-122.4854397,2,4.0255263758764795e-05,0
65346331,37.727679,-122.4841418,3,6.78709762372764e-05,1
65346399,37.746362,-122.391057,6,0.00013006782486289813,1
65346411,37.741346,-122.395574,6,0.00011088647048216189,1
65346416,37.739464,-122.397254,6,9.941644502098806e-05,1
65346426,37.738847,-122.39781,8,0.00012447233859050246,1
65346430,37.738215,-122.398378,8,0.0001278639393018159,1
65346434,37.7836703,-122.4514752,2,5.6765791173763896e-05,0
65346445,37.7267411,-122.4449268,2,5.165141806069911e-05,0
65346569,37.745974,-122.397043,6,0.00010529447775554735,1
65346577,37.741588,-122.400993,8,0.00012281755786535832,1
65346578,37.740962,-122.401556,6,8.676548756490192e-05,1
65346619,37.711412,-122.3982317,8,0.00015667703945560754,1
65346620,37.7104664,-122.398588,8,0.00015349673936607816,1
65346621,37.7095658,-122.3989274,2,4.85287195418119e-05,0
65346660,37.7989132,-122.4190059,6,0.00011430203512077493,1
65346661,37.7989766,-122.4185178,2,4.852331766136917e-05,0
65346686,37.748996,-122.4654806,4,8.657023117011141e-05,1
65346706,37.7480625,-122.4674551,6,0.0001539346137631718,1
65346721,37.7478709,-122.4675111,2,6.078242665176348e-05,0
65346731,37.72184,-122.461268,8,0.0001179956146130323,1
65346736,37.7374536,-122.4300852,6,9.276740187921643e-05,1
65346738,37.736386,-122.42898,8,0.00012737566221845303,1
65346739,37.7358557,-122.428431,8,0.00013548969380660286,1
65346742,37.7356257,-122.428192,2,4.396589431482995e-05,0
65346746,37.7097181,-122.4472533,2,5.083468597788668e-05,0
65346750,37.7270797,-122.4265214,8,0.00011389507846990379,1
65346751,37.7255232,-122.4276967,8,0.00011260003411790571,1
65346756,37.7208602,-122.4312144,8,0.00010460841390257438,1
65346758,37.7161951,-122.4347582,8,0.00010735993521067729,1
65346761,37.7119113,-122.437843,6,9.708793578175112e-05,1
65346762,37.711147,-122.4383899,6,9.457369376955483e-05,1
65346791,37.7333109,-122.3956245,2,4.982775938903026e-05,0
65346810,37.7566782,-122.4421069,4,0.00011245927432221425,1
65346818,37.7568867,-122.4413194,6,0.0001507621227616833,1
65346839,37.7557455,-122.4401029,4,0.00011177293317770771,1
65346843,37.7545933,-122.4408475,4,9.483031182674123e-05,1
65346844,37.7541395,-122.4411327,6,0.0001004351206225056,1
65346854,37.7523945,-122.4425389,6,9.312645379793169e-05,1
65346890,37.7947485,-122.4556791,6,0.00014628314075448894,1
65346904,37.733103,-122.386046,6,0.00011219104157055929,1
65346908,37.732466,-122.386619,8,0.00013542825344144404,1
65346909,37.731857,-122.387167,8,0.00011700564741788621,1
65346910,37.72998,-122.388855,8,0.00010581802038695209,1
65346912,37.7262379,-122.392248,8,0.0001343195804456389,1
65346915,37.725604,-122.3928135,6,9.566156200411327e-05,1
65346916,37.724991,-122.3933577,6,9.268677051038144e-05,1
65346920,37.7196398,-122.398157,2,9.544982916115013e-05,0
65346922,37.7193565,-122.3984292,5,0.0001793420453634696,1
65346936,37.7208831,-122.39708,4,8.462652675321924e-05,1
65347067,37.7849147,-122.4624316,7,0.00012154356327174691,1
65347140,37.7780956,-122.4515678,4,7.923727903869548e-05,1
65347145,37.7257715,-122.4340014,6,0.00010328097579950507,1
65347148,37.7291509,-122.4405189,2,4.4728536355709e-05,0
65347159,37.7119117,-122.4684596,2,5.0484076682707134e-05,0
65347166,37.7184658,-122.439526,6,8.824538638779889e-05,1
65347168,37.7177266,-122.4379543,7,7.941027883238872e-05,1
65347174,37.7173393,-122.4371544,8,0.00010201229168484637,1
65347178,37.7165755,-122.4355516,8,0.00010662649055603205,1
65347180,37.7158096,-122.4339537,8,0.00010986408495625494,1
65347183,37.7150483,-122.4323379,6,9.42224908020359e-05,1
65347199,37.7301066,-122.4950394,6,0.00010185977629097625,1
65347319,37.8040665,-122.4747009,6,0.00012094030955973008,1
65347352,37.7269276,-122.4309891,6,8.990997183145266e-05,1
65347357,37.725497,-122.4320741,8,0.000112347979640155,1
65347361,37.7223868,-122.4344171,8,0.00010900610686736117,1
65347392,37.751582,-122.46333,6,0.00011295743935254101,1
65347419,37.7509929,-122.4622786,6,0.00012881314073374104,1
65347421,37.7511001,-122.4622039,2,5.163440809633599e-05,0
65347429,37.715472,-122.443795,6,0.00011275581767777214,1
65347431,37.714577,-122.444936,6,9.372153104376703e-05,1
65347447,37.716193,-122.443084,2,5.227542905289636e-05,0
65347452,37.715554,-122.443898,6,0.00012884940149264897,1
65347537,37.7778356,-122.4534065,8,0.00013211726664333413,1
65347539,37.7757636,-122.4529855,6,9.743872473666675e-05,1
65347558,37.7309675,-122.4879696,6,9.469054654595525e-05,1
65347568,37.8272635,-122.3775363,6,0.00013024130629130242,1
65347569,37.8274458,-122.378245,2,5.2433115118982046e-05,0
65347583,37.7116153,-122.3990946,8,0.0001523574242981956,1
65347585,37.7110036,-122.3965098,8,0.0001636381171439104,1
65347627,37.7600817,-122.4714257,8,0.00012144423581861816,1
65347655,37.7208429,-122.4811096,4,6.769456393560728e-05,1
65347665,37.7218415,-122.482134,3,0.00014473394458666352,1
65347670,37.7218527,-122.4806352,4,7.991914652632405e-05,1
65347696,37.7756043,-122.415511,5,0.00012147750273891192,1
65347708,37.7438181,-122.4598506,5,7.838704731964441e-05,1
65347734,37.7429399,-122.4608152,6,0.00011603933301802566,1
65347776,37.7424366,-122.4588954,4,0.00010456123954443725,1
65347882,37.7987656,-122.4535622,6,0.00012707127633862958,1
65347891,37.7975554,-122.454049,5,0.00011217213486512534,1
65347919,37.7919714,-122.4783077,2,5.508195029832481e-05,0
65347930,37.7318547,-122.4606865,6,9.981543133854513e-05,1
65347937,37.731326,-122.461292,6,9.686299619337436e-05,1
65347946,37.73021,-122.4617238,8,0.0001232595336629758,1
65347956,37.7295503,-122.4398573,2,4.569494140562692e-05,0
65347967,37.7666701,-122.43335,8,0.00012614783594976897,1
65347970,37.7664128,-122.4373233,2,4.3824610637860486e-05,0
65347976,37.7512789,-122.4543787,6,0.00011087295638218954,1
65348048,37.7512112,-122.452949,8,0.00014278672748100748,1
65348067,37.7529854,-122.4521085,6,0.00012121772961705391,1
65348153,37.7452781,-122.4592339,10,0.00016611039553391245,1
65348184,37.7722649,-122.4058082,2,4.765490557448108e-05,0
65348220,37.7242767,-122.4632198,6,0.0001150580284947235,1
65348256,37.7236295,-122.4687481,6,9.962562708616294e-05,1
65348266,37.7224709,-122.4364955,6,9.200940984792599e-05,1
65348274,37.7996868,-122.4377205,6,0.00010010827863655937,1
65348278,37.7931462,-122.4363969,8,0.00010406992122568061,1
65348283,37.7891773,-122.4355984,6,8.799716378723213e-05,1
65348285,37.7877468,-122.4353078,6,9.417243650678951e-05,1
65348288,37.7812262,-122.43399,8,0.00012213483717028417,1
65348290,37.7802924,-122.4338018,6,9.759394270408646e-05,1
65348291,37.7784279,-122.4334247,8,0.00011675971973087825,1
65348299,37.7747024,-122.4326746,6,9.984865055576015e-05,1
65348303,37.7728384,-122.4322981,8,0.000126448143251277,1
65348304,37.7714273,-122.432013,5,6.485502735632413e-05,1
65348306,37.7705066,-122.4318267,6,9.232507327135904e-05,1
65348317,37.7912168,-122.4786031,2,5.441413335547394e-05,0
65348340,37.7824179,-122.4208528,3,4.656492492134666e-05,1
65348343,37.782217,-122.4223848,3,6.548286181321553e-05,1
65348379,37.7421497,-122.4258222,6,0.00010519502478233074,1
65348404,37.734806,-122.43556,7,0.00012160703141264163,1
65348409,37.7349152,-122.4364216,6,0.00011160388643314098,1
65348431,37.7132585,-122.414383,8,0.000126660598583332,1
65348454,37.7924025,-122.4772922,2,6.14796959579104e-05,0
65348475,37.7769688,-122.4064899,3,7.482155363672276e-05,1
65348511,37.7548422,-122.3953615,2,5.1070119865447047e-05,0
65348517,37.7341672,-122.4864281,4,7.779379984166208e-05,1
65348521,37.7308831,-122.4862004,8,0.00013165611798919016,1
65348554,37.7377576,-122.45162,8,0.00013646465404637317,1
65348595,37.7400779,-122.4507027,6,8.701681605215006e-05,1
65348742,37.7884358,-122.4035912,3,3.133185471971182e-05,1
65348757,37.7286654,-122.4608295,8,0.00011269617705632291,1
65348794,37.7285715,-122.4658022,2,4.3719988407554445e-05,0
65348802,37.766349,-122.4252,5,0.00012750865257407214,1
65348810,37.7920968,-122.4808765,2,5.220963342074907e-05,0
65348841,37.7481875,-122.4149361,6,0.0001079824662230201,1
65348923,37.7491264,-122.4053526,3,6.30011257044919e-05,1
65348937,37.749384,-122.402533,3,7.734335268358863e-05,1
65348962,37.7497545,-122.3962862,6,0.00012527913111388497,1
65348994,37.7484858,-122.4077935,4,0.00014243054578704412,1
65349054,37.7479426,-122.4230522,4,7.751634374395273e-05,1
65349059,37.7474454,-122.4314781,6,9.044546227061562e-05,1
65349063,37.7474069,-122.4321306,2,4.849590922756981e-05,0
65349068,37.7472739,-122.4343847,2,4.849590922756981e-05,0
65349124,37.7281394,-122.4427434,5,0.00011267449407509273,1
65349136,37.7421939,-122.4207003,6,9.5430646751063e-05,1
65349151,37.7800573,-122.4482027,4,8.076104210674292e-05,1
65349161,37.7801541,-122.4474181,6,0.00010970843255500303,1
65349195,37.747752,-122.459972,4,6.14969036596152e-05,1
65349237,37.7444651,-122.4641939,8,0.0001290957422381526,1
65349256,37.7442903,-122.4661642,8,0.00013559817528321555,1
65349295,37.7582452,-122.4524557,4,0.00011468667854853144,1
65349366,37.8288649,-122.3762613,2,5.2787245682289266e-05,0
65349371,37.7974028,-122.4029029,4,6.829790884164212e-05,1
65349383,37.7161373,-122.4635254,8,0.000131810567953746,1
65349385,37.7161316,-122.464425,8,0.00012267417257522082,1
65349387,37.7161033,-122.468918,8,0.00011640809476191178,1
65349389,37.7160976,-122.469819,8,0.0001206120181980667,1
65349394,37.7161438,-122.4716022,5,7.375315882619643e-05,1
65349402,37.7647487,-122.4146567,2,4.4115116917158e-05,0
65349432,37.728232,-122.379175,6,0.00012522235816129357,1
65349439,37.730623,-122.383374,2,4.754963944546681e-05,0
65349444,37.7321266,-122.3860199,2,4.387239692492761e-05,0
65349449,37.7335447,-122.3885011,8,0.00012330557277854992,1
65349453,37.741886,-122.403186,6,9.855866675157093e-05,1
65349456,37.742036,-122.403451,6,0.00010299630358197462,1
65349472,37.7415687,-122.4144673,4,6.951343454317111e-05,1
65349481,37.738384,-122.414613,8,0.00012156110762774759,1
65349484,37.7348021,-122.4149343,7,0.00016870987035991471,1
65349513,37.7328527,-122.4169534,3,7.326082163854954e-05,1
65349577,37.7666342,-122.420643,3,6.898729331271176e-05,1
65349622,37.7727899,-122.4115952,2,6.07540421399319e-05,0
65349661,37.7773309,-122.4618849,8,0.00010939702524527794,1
65349662,37.7771368,-122.4661649,8,0.0001075102336686522,1
65349666,37.7770395,-122.4683093,8,0.00010960223768254788,1
65349668,37.7769911,-122.4693775,8,0.0001121174281197017,1
65349672,37.7768453,-122.4725925,8,0.00011687090958332709,1
65349674,37.7767944,-122.4737141,8,0.00011244109959771106,1
65349677,37.7765492,-122.4791209,8,0.00010751430058895713,1
65349679,37.7765005,-122.4801934,8,0.0001078554598591299,1
65349683,37.7758197,-122.4951901,8,0.00010852142730460941,1
65349691,37.7757708,-122.4962615,8,0.00010839354415227766,1
65349693,37.7755755,-122.5005474,8,0.00010917798884163782,1
65349699,37.7753299,-122.5059031,8,0.00010773978819881038,1
65349731,37.729538,-122.417088,2,4.6202225455369274e-05,0
65349740,37.7714847,-122.4123663,2,4.9943758880822656e-05,0
65349859,37.7375905,-122.4342114,2,4.6549353427470705e-05,0
65349980,37.7321636,-122.4033592,2,4.931521374332399e-05,0
65349995,37.7385056,-122.4039025,6,0.00012191524029670414,1
65350011,37.7340172,-122.4188198,6,0.00010691349224850663,1
65350016,37.733985,-122.4182061,8,0.00015830897519737843,1
65350043,37.7324455,-122.4263758,4,0.00011204359914403687,1
65350063,37.732857,-122.4253592,4,0.0001074510986987546,1
65350090,37.7956027,-122.4691418,5,8.660802531376794e-05,1
65350109,37.7964824,-122.4686279,5,0.00010127239971884152,1
65350137,37.7991992,-122.4688061,6,9.147771990752536e-05,1
65350261,37.7871837,-122.4733372,3,4.929866977695809e-05,1
65350273,37.7951199,-122.4693423,6,0.00010553210085412634,1
65350300,37.7456975,-122.4657194,6,0.0001107270626710184,1
65350320,37.7452152,-122.465196,6,0.000103337945933209,1
65350342,37.7357796,-122.4612564,6,9.261832044162682e-05,1
65350389,37.732188,-122.4617045,6,9.48920757606951e-05,1
65350431,37.7336339,-122.3840564,2,5.967887238244161e-05,0
65350464,37.7418876,-122.4471639,2,4.6785808393031226e-05,0
65350533,37.7707172,-122.4301791,8,0.00012262514614054103,1
65350539,37.7323571,-122.4025643,2,5.025251065259398e-05,0
65350547,37.7625785,-122.4996481,8,0.00011548989651645864,1
65350548,37.7588472,-122.4993864,8,0.00010340691702140604,1
65350551,37.7476565,-122.4986012,6,8.27960685684341e-05,1
65350553,37.7401974,-122.4980781,8,0.00011047808223435575,1
65350556,37.7346224,-122.497687,6,0.00010627761183713143,1
65350566,37.7737083,-122.5004118,8,0.00010970373238949843,1
65350602,37.7490316,-122.4674013,6,0.00011582616869502781,1
65350687,37.7129822,-122.4693241,2,4.6296626086364344e-05,0
65350725,37.7404504,-122.4499724,8,0.00011731754400294263,1
65350736,37.7743021,-122.4207827,5,0.00010098107805692957,1
65350740,37.7761674,-122.4211652,6,0.0001990285219454922,1
65350743,37.7766304,-122.4212581,3,0.00010844474239956547,1
65350745,37.7780292,-122.4215383,6,0.0001104864519507685,1
65350747,37.779892,-122.4219112,6,0.00011937702940965587,1
65350752,37.7817558,-122.4222916,4,7.193019643225681e-05,1
65350758,37.7826879,-122.4224799,6,0.00014466958261284473,1
65350760,37.7850196,-122.422951,4,0.00011486776835403035,1
65350764,37.7892115,-122.423798,4,8.805171366904949e-05,1
65350771,37.7928525,-122.4245323,4,6.325313239133342e-05,1
65350777,37.8010627,-122.4261927,4,6.87051349834619e-05,1
65350793,37.7269199,-122.4747764,6,0.000162132997872385,1
65350803,37.7270134,-122.476061,6,0.0001508208960561513,1
65350912,37.788062,-122.432843,4,6.910455702270184e-05,1
65350919,37.709615,-122.429269,6,0.00011959983526343646,1
65350934,37.709023,-122.42821,6,0.0001251842773337644,1
65350943,37.709192,-122.427523,2,5.123188245281076e-05,0
65350987,37.7274671,-122.4273208,8,0.00011037656911485141,1
65350991,37.7259095,-122.4284941,8,0.00010811902488478915,1
65350993,37.7243472,-122.4296688,8,0.00010724936893441542,1
65350995,37.7212455,-122.4320198,8,0.00010334714926651859,1
65351000,37.792447,-122.479384,2,5.280884021197512e-05,0
65351027,37.7341817,-122.3879309,8,0.000135451284694435,1
65351035,37.7329869,-122.3854946,4,9.405104411696275e-05,1
65351057,37.743124,-122.403275,6,0.00010438023134685574,1
65351063,37.7642858,-122.4609768,8,0.00012193421501877752,1
65351064,37.7626475,-122.4608618,8,0.00012880180208975283,1
65351067,37.7605744,-122.4605615,2,4.4833595871410654e-05,0
65351072,37.7830489,-122.4622971,8,0.00012662974047784965,1
65351073,37.7754685,-122.4617507,8,0.00011126092752261565,1
65351078,37.7352017,-122.4226832,6,9.157056292952726e-05,1
65351083,37.7350751,-122.4202285,6,9.859534966736998e-05,1
65351086,37.734998,-122.4187332,6,0.00010161611940133143,1
65351088,37.7349656,-122.4181045,6,9.82906641754583e-05,1
65351091,37.734866,-122.4161744,8,0.00016502706907483986,1
65351094,37.73477,-122.4143124,8,0.00018430156766665814,1
65351097,37.7346884,-122.4118042,6,8.187668958962659e-05,1
65351167,37.7387983,-122.4624716,6,0.00010540453677815689,1
65351176,37.7363508,-122.4620531,6,9.620199118273056e-05,1
65351225,37.7104292,-122.4131732,6,9.302611074597828e-05,1
65351231,37.7092138,-122.4119821,6,0.00012578790712640593,1
65351239,37.7805821,-122.4202628,3,6.360955573345675e-05,1
65351268,37.7963217,-122.4151098,8,0.00012337274083215654,1
65351272,37.7961143,-122.4167571,6,9.871379988709757e-05,1
65351284,37.7103416,-122.3927597,3,8.185566335510394e-05,1
65351298,37.7098585,-122.3927423,4,0.00012034064074506385,1
65351347,37.7091531,-122.3927727,8,0.00016633829322684106,1
65351364,37.7307368,-122.4387022,6,0.00012490080319992164,1
65351368,37.7307352,-122.439747,8,0.00012465332761780164,1
65351370,37.7307056,-122.4465928,6,9.591120288552455e-05,1
65351372,37.7306958,-122.4488754,8,0.00011890427309596689,1
65351384,37.7941913,-122.4281754,8,0.00011759282309531316,1
65351392,37.8007335,-122.4294995,6,9.983412073398305e-05,1
65351407,37.7887934,-122.4270878,6,0.00011278056681541469,1
65351420,37.7738766,-122.4241178,5,6.656975531734847e-05,1
65351431,37.7776111,-122.4248309,8,0.00014554099978748573,1
65351433,37.7780777,-122.424924,5,9.888424552042533e-05,1
65351478,37.7578772,-122.4412471,2,5.903417510294648e-05,0
65351494,37.725736,-122.381377,8,0.00013421142780995965,1
65351526,37.7317019,-122.376085,2,5.28219512366035e-05,0
65351544,37.7207721,-122.3858656,6,0.00011449853151685952,1
65351550,37.7645182,-122.4525891,8,0.00011567064806692237,1
65351554,37.7640802,-122.4558043,6,0.00011633207808488095,1
65351687,37.7634774,-122.479288,8,0.00012225298809624658,1
65351689,37.7597461,-122.4790276,8,0.00010929260400959573,1
65351692,37.7485563,-122.4782467,8,0.00010847340037814994,1
65351693,37.7429608,-122.4778562,8,0.00012654164278356496,1
65351697,37.7410954,-122.477726,8,0.0001127708021295127,1
